49 49.01 49.04 49.09 49.16 49.25 49.36 49.49 49.64 49.81 50 50.21 50.44 50.69 50.96 51.25 51.56 51.89 52.24 52.61 53 53.41 53.84 54.29 54.76 55.25 55.76 56.29 56.84 57.41 58 58.61 59.24 59.89 60.56 61.25 61.96 62.69 63.44 64.21 65 65.81 66.64 67.49 68.36 69.25 70.16 71.09 72.04 73.01 74 75.01 76.04 77.09 78.16 79.25 80.36 81.49 82.64 83.81 85 86.21 87.44 88.69 89.96 91.25 92.56 93.89 95.24 96.61 98 99.41 100.84 102.29 103.76 105.25 106.76 108.29 109.84 111.41 113 114.61 116.24 117.89 119.56 121.25 122.96 124.69 126.44 128.21 130 131.81 133.64 135.49 137.36 139.25 141.16 143.09 145.04 147.01 
50.41 50.42 50.45 50.5 50.57 50.66 50.77 50.9 51.05 51.22 51.41 51.62 51.85 52.1 52.37 52.66 52.97 53.3 53.65 54.02 54.41 54.82 55.25 55.7 56.17 56.66 57.17 57.7 58.25 58.82 59.41 60.02 60.65 61.3 61.97 62.66 63.37 64.1 64.85 65.62 66.41 67.22 68.05 68.9 69.77 70.66 71.57 72.5 73.45 74.42 75.41 76.42 77.45 78.5 79.57 80.66 81.77 82.9 84.05 85.22 86.41 87.62 88.85 90.1 91.37 92.66 93.97 95.3 96.65 98.02 99.41 100.82 102.25 103.7 105.17 106.66 108.17 109.7 111.25 112.82 114.41 116.02 117.65 119.3 120.97 122.66 124.37 126.1 127.85 129.62 131.41 133.22 135.05 136.9 138.77 140.66 142.57 144.5 146.45 148.42 
51.84 51.85 51.88 51.93 52 52.09 52.2 52.33 52.48 52.65 52.84 53.05 53.28 53.53 53.8 54.09 54.4 54.73 55.08 55.45 55.84 56.25 56.68 57.13 57.6 58.09 58.6 59.13 59.68 60.25 60.84 61.45 62.08 62.73 63.4 64.09 64.8 65.53 66.28 67.05 67.84 68.65 69.48 70.33 71.2 72.09 73 73.93 74.88 75.85 76.84 77.85 78.88 79.93 81 82.09 83.2 84.33 85.48 86.65 87.84 89.05 90.28 91.53 92.8 94.09 95.4 96.73 98.08 99.45 100.84 102.25 103.68 105.13 106.6 108.09 109.6 111.13 112.68 114.25 115.84 117.45 119.08 120.73 122.4 124.09 125.8 127.53 129.28 131.05 132.84 134.65 136.48 138.33 140.2 142.09 144 145.93 147.88 149.85 
53.29 53.3 53.33 53.38 53.45 53.54 53.65 53.78 53.93 54.1 54.29 54.5 54.73 54.98 55.25 55.54 55.85 56.18 56.53 56.9 57.29 57.7 58.13 58.58 59.05 59.54 60.05 60.58 61.13 61.7 62.29 62.9 63.53 64.18 64.85 65.54 66.25 66.98 67.73 68.5 69.29 70.1 70.93 71.78 72.65 73.54 74.45 75.38 76.33 77.3 78.29 79.3 80.33 81.38 82.45 83.54 84.65 85.78 86.93 88.1 89.29 90.5 91.73 92.98 94.25 95.54 96.85 98.18 99.53 100.9 102.29 103.7 105.13 106.58 108.05 109.54 111.05 112.58 114.13 115.7 117.29 118.9 120.53 122.18 123.85 125.54 127.25 128.98 130.73 132.5 134.29 136.1 137.93 139.78 141.65 143.54 145.45 147.38 149.33 151.3 
54.76 54.77 54.8 54.85 54.92 55.01 55.12 55.25 55.4 55.57 55.76 55.97 56.2 56.45 56.72 57.01 57.32 57.65 58 58.37 58.76 59.17 59.6 60.05 60.52 61.01 61.52 62.05 62.6 63.17 63.76 64.37 65 65.65 66.32 67.01 67.72 68.45 69.2 69.97 70.76 71.57 72.4 73.25 74.12 75.01 75.92 76.85 77.8 78.77 79.76 80.77 81.8 82.85 83.92 85.01 86.12 87.25 88.4 89.57 90.76 91.97 93.2 94.45 95.72 97.01 98.32 99.65 101 102.37 103.76 105.17 106.6 108.05 109.52 111.01 112.52 114.05 115.6 117.17 118.76 120.37 122 123.65 125.32 127.01 128.72 130.45 132.2 133.97 135.76 137.57 139.4 141.25 143.12 145.01 146.92 148.85 150.8 152.77 
56.25 56.26 56.29 56.34 56.41 56.5 56.61 56.74 56.89 57.06 57.25 57.46 57.69 57.94 58.21 58.5 58.81 59.14 59.49 59.86 60.25 60.66 61.09 61.54 62.01 62.5 63.01 63.54 64.09 64.66 65.25 65.86 66.49 67.14 67.81 68.5 69.21 69.94 70.69 71.46 72.25 73.06 73.89 74.74 75.61 76.5 77.41 78.34 79.29 80.26 81.25 82.26 83.29 84.34 85.41 86.5 87.61 88.74 89.89 91.06 92.25 93.46 94.69 95.94 97.21 98.5 99.81 101.14 102.49 103.86 105.25 106.66 108.09 109.54 111.01 112.5 114.01 115.54 117.09 118.66 120.25 121.86 123.49 125.14 126.81 128.5 130.21 131.94 133.69 135.46 137.25 139.06 140.89 142.74 144.61 146.5 148.41 150.34 152.29 154.26 
57.76 57.77 57.8 57.85 57.92 58.01 58.12 58.25 58.4 58.57 58.76 58.97 59.2 59.45 59.72 60.01 60.32 60.65 61 61.37 61.76 62.17 62.6 63.05 63.52 64.01 64.52 65.05 65.6 66.17 66.76 67.37 68 68.65 69.32 70.01 70.72 71.45 72.2 72.97 73.76 74.57 75.4 76.25 77.12 78.01 78.92 79.85 80.8 81.77 82.76 83.77 84.8 85.85 86.92 88.01 89.12 90.25 91.4 92.57 93.76 94.97 96.2 97.45 98.72 100.01 101.32 102.65 104 105.37 106.76 108.17 109.6 111.05 112.52 114.01 115.52 117.05 118.6 120.17 121.76 123.37 125 126.65 128.32 130.01 131.72 133.45 135.2 136.97 138.76 140.57 142.4 144.25 146.12 148.01 149.92 151.85 153.8 155.77 
59.29 59.3 59.33 59.38 59.45 59.54 59.65 59.78 59.93 60.1 60.29 60.5 60.73 60.98 61.25 61.54 61.85 62.18 62.53 62.9 63.29 63.7 64.13 64.58 65.05 65.54 66.05 66.58 67.13 67.7 68.29 68.9 69.53 70.18 70.85 71.54 72.25 72.98 73.73 74.5 75.29 76.1 76.93 77.78 78.65 79.54 80.45 81.38 82.33 83.3 84.29 85.3 86.33 87.38 88.45 89.54 90.65 91.78 92.93 94.1 95.29 96.5 97.73 98.98 100.25 101.54 102.85 104.18 105.53 106.9 108.29 109.7 111.13 112.58 114.05 115.54 117.05 118.58 120.13 121.7 123.29 124.9 126.53 128.18 129.85 131.54 133.25 134.98 136.73 138.5 140.29 142.1 143.93 145.78 147.65 149.54 151.45 153.38 155.33 157.3 
60.84 60.85 60.88 60.93 61 61.09 61.2 61.33 61.48 61.65 61.84 62.05 62.28 62.53 62.8 63.09 63.4 63.73 64.08 64.45 64.84 65.25 65.68 66.13 66.6 67.09 67.6 68.13 68.68 69.25 69.84 70.45 71.08 71.73 72.4 73.09 73.8 74.53 75.28 76.05 76.84 77.65 78.48 79.33 80.2 81.09 82 82.93 83.88 84.85 85.84 86.85 87.88 88.93 90 91.09 92.2 93.33 94.48 95.65 96.84 98.05 99.28 100.53 101.8 103.09 104.4 105.73 107.08 108.45 109.84 111.25 112.68 114.13 115.6 117.09 118.6 120.13 121.68 123.25 124.84 126.45 128.08 129.73 131.4 133.09 134.8 136.53 138.28 140.05 141.84 143.65 145.48 147.33 149.2 151.09 153 154.93 156.88 158.85 
62.41 62.42 62.45 62.5 62.57 62.66 62.77 62.9 63.05 63.22 63.41 63.62 63.85 64.1 64.37 64.66 64.97 65.3 65.65 66.02 66.41 66.82 67.25 67.7 68.17 68.66 69.17 69.7 70.25 70.82 71.41 72.02 72.65 73.3 73.97 74.66 75.37 76.1 76.85 77.62 78.41 79.22 80.05 80.9 81.77 82.66 83.57 84.5 85.45 86.42 87.41 88.42 89.45 90.5 91.57 92.66 93.77 94.9 96.05 97.22 98.41 99.62 100.85 102.1 103.37 104.66 105.97 107.3 108.65 110.02 111.41 112.82 114.25 115.7 117.17 118.66 120.17 121.7 123.25 124.82 126.41 128.02 129.65 131.3 132.97 134.66 136.37 138.1 139.85 141.62 143.41 145.22 147.05 148.9 150.77 152.66 154.57 156.5 158.45 160.42 
64 64.01 64.04 64.09 64.16 64.25 64.36 64.49 64.64 64.81 65 65.21 65.44 65.69 65.96 66.25 66.56 66.89 67.24 67.61 68 68.41 68.84 69.29 69.76 70.25 70.76 71.29 71.84 72.41 73 73.61 74.24 74.89 75.56 76.25 76.96 77.69 78.44 79.21 80 80.81 81.64 82.49 83.36 84.25 85.16 86.09 87.04 88.01 89 90.01 91.04 92.09 93.16 94.25 95.36 96.49 97.64 98.81 100 101.21 102.44 103.69 104.96 106.25 107.56 108.89 110.24 111.61 113 114.41 115.84 117.29 118.76 120.25 121.76 123.29 124.84 126.41 128 129.61 131.24 132.89 134.56 136.25 137.96 139.69 141.44 143.21 145 146.81 148.64 150.49 152.36 154.25 156.16 158.09 160.04 162.01 
65.61 65.62 65.65 65.7 65.77 65.86 65.97 66.1 66.25 66.42 66.61 66.82 67.05 67.3 67.57 67.86 68.17 68.5 68.85 69.22 69.61 70.02 70.45 70.9 71.37 71.86 72.37 72.9 73.45 74.02 74.61 75.22 75.85 76.5 77.17 77.86 78.57 79.3 80.05 80.82 81.61 82.42 83.25 84.1 84.97 85.86 86.77 87.7 88.65 89.62 90.61 91.62 92.65 93.7 94.77 95.86 96.97 98.1 99.25 100.42 101.61 102.82 104.05 105.3 106.57 107.86 109.17 110.5 111.85 113.22 114.61 116.02 117.45 118.9 120.37 121.86 123.37 124.9 126.45 128.02 129.61 131.22 132.85 134.5 136.17 137.86 139.57 141.3 143.05 144.82 146.61 148.42 150.25 152.1 153.97 155.86 157.77 159.7 161.65 163.62 
67.24 67.25 67.28 67.33 67.4 67.49 67.6 67.73 67.88 68.05 68.24 68.45 68.68 68.93 69.2 69.49 69.8 70.13 70.48 70.85 71.24 71.65 72.08 72.53 73 73.49 74 74.53 75.08 75.65 76.24 76.85 77.48 78.13 78.8 79.49 80.2 80.93 81.68 82.45 83.24 84.05 84.88 85.73 86.6 87.49 88.4 89.33 90.28 91.25 92.24 93.25 94.28 95.33 96.4 97.49 98.6 99.73 100.88 102.05 103.24 104.45 105.68 106.93 108.2 109.49 110.8 112.13 113.48 114.85 116.24 117.65 119.08 120.53 122 123.49 125 126.53 128.08 129.65 131.24 132.85 134.48 136.13 137.8 139.49 141.2 142.93 144.68 146.45 148.24 150.05 151.88 153.73 155.6 157.49 159.4 161.33 163.28 165.25 
68.89 68.9 68.93 68.98 69.05 69.14 69.25 69.38 69.53 69.7 69.89 70.1 70.33 70.58 70.85 71.14 71.45 71.78 72.13 72.5 72.89 73.3 73.73 74.18 74.65 75.14 75.65 76.18 76.73 77.3 77.89 78.5 79.13 79.78 80.45 81.14 81.85 82.58 83.33 84.1 84.89 85.7 86.53 87.38 88.25 89.14 90.05 90.98 91.93 92.9 93.89 94.9 95.93 96.98 98.05 99.14 100.25 101.38 102.53 103.7 104.89 106.1 107.33 108.58 109.85 111.14 112.45 113.78 115.13 116.5 117.89 119.3 120.73 122.18 123.65 125.14 126.65 128.18 129.73 131.3 132.89 134.5 136.13 137.78 139.45 141.14 142.85 144.58 146.33 148.1 149.89 151.7 153.53 155.38 157.25 159.14 161.05 162.98 164.93 166.9 
70.56 70.57 70.6 70.65 70.72 70.81 70.92 71.05 71.2 71.37 71.56 71.77 72 72.25 72.52 72.81 73.12 73.45 73.8 74.17 74.56 74.97 75.4 75.85 76.32 76.81 77.32 77.85 78.4 78.97 79.56 80.17 80.8 81.45 82.12 82.81 83.52 84.25 85 85.77 86.56 87.37 88.2 89.05 89.92 90.81 91.72 92.65 93.6 94.57 95.56 96.57 97.6 98.65 99.72 100.81 101.92 103.05 104.2 105.37 106.56 107.77 109 110.25 111.52 112.81 114.12 115.45 116.8 118.17 119.56 120.97 122.4 123.85 125.32 126.81 128.32 129.85 131.4 132.97 134.56 136.17 137.8 139.45 141.12 142.81 144.52 146.25 148 149.77 151.56 153.37 155.2 157.05 158.92 160.81 162.72 164.65 166.6 168.57 
72.25 72.26 72.29 72.34 72.41 72.5 72.61 72.74 72.89 73.06 73.25 73.46 73.69 73.94 74.21 74.5 74.81 75.14 75.49 75.86 76.25 76.66 77.09 77.54 78.01 78.5 79.01 79.54 80.09 80.66 81.25 81.86 82.49 83.14 83.81 84.5 85.21 85.94 86.69 87.46 88.25 89.06 89.89 90.74 91.61 92.5 93.41 94.34 95.29 96.26 97.25 98.26 99.29 100.34 101.41 102.5 103.61 104.74 105.89 107.06 108.25 109.46 110.69 111.94 113.21 114.5 115.81 117.14 118.49 119.86 121.25 122.66 124.09 125.54 127.01 128.5 130.01 131.54 133.09 134.66 136.25 137.86 139.49 141.14 142.81 144.5 146.21 147.94 149.69 151.46 153.25 155.06 156.89 158.74 160.61 162.5 164.41 166.34 168.29 170.26 
73.96 73.97 74 74.05 74.12 74.21 74.32 74.45 74.6 74.77 74.96 75.17 75.4 75.65 75.92 76.21 76.52 76.85 77.2 77.57 77.96 78.37 78.8 79.25 79.72 80.21 80.72 81.25 81.8 82.37 82.96 83.57 84.2 84.85 85.52 86.21 86.92 87.65 88.4 89.17 89.96 90.77 91.6 92.45 93.32 94.21 95.12 96.05 97 97.97 98.96 99.97 101 102.05 103.12 104.21 105.32 106.45 107.6 108.77 109.96 111.17 112.4 113.65 114.92 116.21 117.52 118.85 120.2 121.57 122.96 124.37 125.8 127.25 128.72 130.21 131.72 133.25 134.8 136.37 137.96 139.57 141.2 142.85 144.52 146.21 147.92 149.65 151.4 153.17 154.96 156.77 158.6 160.45 162.32 164.21 166.12 168.05 170 171.97 
75.69 75.7 75.73 75.78 75.85 75.94 76.05 76.18 76.33 76.5 76.69 76.9 77.13 77.38 77.65 77.94 78.25 78.58 78.93 79.3 79.69 80.1 80.53 80.98 81.45 81.94 82.45 82.98 83.53 84.1 84.69 85.3 85.93 86.58 87.25 87.94 88.65 89.38 90.13 90.9 91.69 92.5 93.33 94.18 95.05 95.94 96.85 97.78 98.73 99.7 100.69 101.7 102.73 103.78 104.85 105.94 107.05 108.18 109.33 110.5 111.69 112.9 114.13 115.38 116.65 117.94 119.25 120.58 121.93 123.3 124.69 126.1 127.53 128.98 130.45 131.94 133.45 134.98 136.53 138.1 139.69 141.3 142.93 144.58 146.25 147.94 149.65 151.38 153.13 154.9 156.69 158.5 160.33 162.18 164.05 165.94 167.85 169.78 171.73 173.7 
77.44 77.45 77.48 77.53 77.6 77.69 77.8 77.93 78.08 78.25 78.44 78.65 78.88 79.13 79.4 79.69 80 80.33 80.68 81.05 81.44 81.85 82.28 82.73 83.2 83.69 84.2 84.73 85.28 85.85 86.44 87.05 87.68 88.33 89 89.69 90.4 91.13 91.88 92.65 93.44 94.25 95.08 95.93 96.8 97.69 98.6 99.53 100.48 101.45 102.44 103.45 104.48 105.53 106.6 107.69 108.8 109.93 111.08 112.25 113.44 114.65 115.88 117.13 118.4 119.69 121 122.33 123.68 125.05 126.44 127.85 129.28 130.73 132.2 133.69 135.2 136.73 138.28 139.85 141.44 143.05 144.68 146.33 148 149.69 151.4 153.13 154.88 156.65 158.44 160.25 162.08 163.93 165.8 167.69 169.6 171.53 173.48 175.45 
79.21 79.22 79.25 79.3 79.37 79.46 79.57 79.7 79.85 80.02 80.21 80.42 80.65 80.9 81.17 81.46 81.77 82.1 82.45 82.82 83.21 83.62 84.05 84.5 84.97 85.46 85.97 86.5 87.05 87.62 88.21 88.82 89.45 90.1 90.77 91.46 92.17 92.9 93.65 94.42 95.21 96.02 96.85 97.7 98.57 99.46 100.37 101.3 102.25 103.22 104.21 105.22 106.25 107.3 108.37 109.46 110.57 111.7 112.85 114.02 115.21 116.42 117.65 118.9 120.17 121.46 122.77 124.1 125.45 126.82 128.21 129.62 131.05 132.5 133.97 135.46 136.97 138.5 140.05 141.62 143.21 144.82 146.45 148.1 149.77 151.46 153.17 154.9 156.65 158.42 160.21 162.02 163.85 165.7 167.57 169.46 171.37 173.3 175.25 177.22 
81 81.01 81.04 81.09 81.16 81.25 81.36 81.49 81.64 81.81 82 82.21 82.44 82.69 82.96 83.25 83.56 83.89 84.24 84.61 85 85.41 85.84 86.29 86.76 87.25 87.76 88.29 88.84 89.41 90 90.61 91.24 91.89 92.56 93.25 93.96 94.69 95.44 96.21 97 97.81 98.64 99.49 100.36 101.25 102.16 103.09 104.04 105.01 106 107.01 108.04 109.09 110.16 111.25 112.36 113.49 114.64 115.81 117 118.21 119.44 120.69 121.96 123.25 124.56 125.89 127.24 128.61 130 131.41 132.84 134.29 135.76 137.25 138.76 140.29 141.84 143.41 145 146.61 148.24 149.89 151.56 153.25 154.96 156.69 158.44 160.21 162 163.81 165.64 167.49 169.36 171.25 173.16 175.09 177.04 179.01 
82.81 82.82 82.85 82.9 82.97 83.06 83.17 83.3 83.45 83.62 83.81 84.02 84.25 84.5 84.77 85.06 85.37 85.7 86.05 86.42 86.81 87.22 87.65 88.1 88.57 89.06 89.57 90.1 90.65 91.22 91.81 92.42 93.05 93.7 94.37 95.06 95.77 96.5 97.25 98.02 98.81 99.62 100.45 101.3 102.17 103.06 103.97 104.9 105.85 106.82 107.81 108.82 109.85 110.9 111.97 113.06 114.17 115.3 116.45 117.62 118.81 120.02 121.25 122.5 123.77 125.06 126.37 127.7 129.05 130.42 131.81 133.22 134.65 136.1 137.57 139.06 140.57 142.1 143.65 145.22 146.81 148.42 150.05 151.7 153.37 155.06 156.77 158.5 160.25 162.02 163.81 165.62 167.45 169.3 171.17 173.06 174.97 176.9 178.85 180.82 
84.64 84.65 84.68 84.73 84.8 84.89 85 85.13 85.28 85.45 85.64 85.85 86.08 86.33 86.6 86.89 87.2 87.53 87.88 88.25 88.64 89.05 89.48 89.93 90.4 90.89 91.4 91.93 92.48 93.05 93.64 94.25 94.88 95.53 96.2 96.89 97.6 98.33 99.08 99.85 100.64 101.45 102.28 103.13 104 104.89 105.8 106.73 107.68 108.65 109.64 110.65 111.68 112.73 113.8 114.89 116 117.13 118.28 119.45 120.64 121.85 123.08 124.33 125.6 126.89 128.2 129.53 130.88 132.25 133.64 135.05 136.48 137.93 139.4 140.89 142.4 143.93 145.48 147.05 148.64 150.25 151.88 153.53 155.2 156.89 158.6 160.33 162.08 163.85 165.64 167.45 169.28 171.13 173 174.89 176.8 178.73 180.68 182.65 
86.49 86.5 86.53 86.58 86.65 86.74 86.85 86.98 87.13 87.3 87.49 87.7 87.93 88.18 88.45 88.74 89.05 89.38 89.73 90.1 90.49 90.9 91.33 91.78 92.25 92.74 93.25 93.78 94.33 94.9 95.49 96.1 96.73 97.38 98.05 98.74 99.45 100.18 100.93 101.7 102.49 103.3 104.13 104.98 105.85 106.74 107.65 108.58 109.53 110.5 111.49 112.5 113.53 114.58 115.65 116.74 117.85 118.98 120.13 121.3 122.49 123.7 124.93 126.18 127.45 128.74 130.05 131.38 132.73 134.1 135.49 136.9 138.33 139.78 141.25 142.74 144.25 145.78 147.33 148.9 150.49 152.1 153.73 155.38 157.05 158.74 160.45 162.18 163.93 165.7 167.49 169.3 171.13 172.98 174.85 176.74 178.65 180.58 182.53 184.5 
88.36 88.37 88.4 88.45 88.52 88.61 88.72 88.85 89 89.17 89.36 89.57 89.8 90.05 90.32 90.61 90.92 91.25 91.6 91.97 92.36 92.77 93.2 93.65 94.12 94.61 95.12 95.65 96.2 96.77 97.36 97.97 98.6 99.25 99.92 100.61 101.32 102.05 102.8 103.57 104.36 105.17 106 106.85 107.72 108.61 109.52 110.45 111.4 112.37 113.36 114.37 115.4 116.45 117.52 118.61 119.72 120.85 122 123.17 124.36 125.57 126.8 128.05 129.32 130.61 131.92 133.25 134.6 135.97 137.36 138.77 140.2 141.65 143.12 144.61 146.12 147.65 149.2 150.77 152.36 153.97 155.6 157.25 158.92 160.61 162.32 164.05 165.8 167.57 169.36 171.17 173 174.85 176.72 178.61 180.52 182.45 184.4 186.37 
90.25 90.26 90.29 90.34 90.41 90.5 90.61 90.74 90.89 91.06 91.25 91.46 91.69 91.94 92.21 92.5 92.81 93.14 93.49 93.86 94.25 94.66 95.09 95.54 96.01 96.5 97.01 97.54 98.09 98.66 99.25 99.86 100.49 101.14 101.81 102.5 103.21 103.94 104.69 105.46 106.25 107.06 107.89 108.74 109.61 110.5 111.41 112.34 113.29 114.26 115.25 116.26 117.29 118.34 119.41 120.5 121.61 122.74 123.89 125.06 126.25 127.46 128.69 129.94 131.21 132.5 133.81 135.14 136.49 137.86 139.25 140.66 142.09 143.54 145.01 146.5 148.01 149.54 151.09 152.66 154.25 155.86 157.49 159.14 160.81 162.5 164.21 165.94 167.69 169.46 171.25 173.06 174.89 176.74 178.61 180.5 182.41 184.34 186.29 188.26 
92.16 92.17 92.2 92.25 92.32 92.41 92.52 92.65 92.8 92.97 93.16 93.37 93.6 93.85 94.12 94.41 94.72 95.05 95.4 95.77 96.16 96.57 97 97.45 97.92 98.41 98.92 99.45 100 100.57 101.16 101.77 102.4 103.05 103.72 104.41 105.12 105.85 106.6 107.37 108.16 108.97 109.8 110.65 111.52 112.41 113.32 114.25 115.2 116.17 117.16 118.17 119.2 120.25 121.32 122.41 123.52 124.65 125.8 126.97 128.16 129.37 130.6 131.85 133.12 134.41 135.72 137.05 138.4 139.77 141.16 142.57 144 145.45 146.92 148.41 149.92 151.45 153 154.57 156.16 157.77 159.4 161.05 162.72 164.41 166.12 167.85 169.6 171.37 173.16 174.97 176.8 178.65 180.52 182.41 184.32 186.25 188.2 190.17 
94.09 94.1 94.13 94.18 94.25 94.34 94.45 94.58 94.73 94.9 95.09 95.3 95.53 95.78 96.05 96.34 96.65 96.98 97.33 97.7 98.09 98.5 98.93 99.38 99.85 100.34 100.85 101.38 101.93 102.5 103.09 103.7 104.33 104.98 105.65 106.34 107.05 107.78 108.53 109.3 110.09 110.9 111.73 112.58 113.45 114.34 115.25 116.18 117.13 118.1 119.09 120.1 121.13 122.18 123.25 124.34 125.45 126.58 127.73 128.9 130.09 131.3 132.53 133.78 135.05 136.34 137.65 138.98 140.33 141.7 143.09 144.5 145.93 147.38 148.85 150.34 151.85 153.38 154.93 156.5 158.09 159.7 161.33 162.98 164.65 166.34 168.05 169.78 171.53 173.3 175.09 176.9 178.73 180.58 182.45 184.34 186.25 188.18 190.13 192.1 
96.04 96.05 96.08 96.13 96.2 96.29 96.4 96.53 96.68 96.85 97.04 97.25 97.48 97.73 98 98.29 98.6 98.93 99.28 99.65 100.04 100.45 100.88 101.33 101.8 102.29 102.8 103.33 103.88 104.45 105.04 105.65 106.28 106.93 107.6 108.29 109 109.73 110.48 111.25 112.04 112.85 113.68 114.53 115.4 116.29 117.2 118.13 119.08 120.05 121.04 122.05 123.08 124.13 125.2 126.29 127.4 128.53 129.68 130.85 132.04 133.25 134.48 135.73 137 138.29 139.6 140.93 142.28 143.65 145.04 146.45 147.88 149.33 150.8 152.29 153.8 155.33 156.88 158.45 160.04 161.65 163.28 164.93 166.6 168.29 170 171.73 173.48 175.25 177.04 178.85 180.68 182.53 184.4 186.29 188.2 190.13 192.08 194.05 
98.01 98.02 98.05 98.1 98.17 98.26 98.37 98.5 98.65 98.82 99.01 99.22 99.45 99.7 99.97 100.26 100.57 100.9 101.25 101.62 102.01 102.42 102.85 103.3 103.77 104.26 104.77 105.3 105.85 106.42 107.01 107.62 108.25 108.9 109.57 110.26 110.97 111.7 112.45 113.22 114.01 114.82 115.65 116.5 117.37 118.26 119.17 120.1 121.05 122.02 123.01 124.02 125.05 126.1 127.17 128.26 129.37 130.5 131.65 132.82 134.01 135.22 136.45 137.7 138.97 140.26 141.57 142.9 144.25 145.62 147.01 148.42 149.85 151.3 152.77 154.26 155.77 157.3 158.85 160.42 162.01 163.62 165.25 166.9 168.57 170.26 171.97 173.7 175.45 177.22 179.01 180.82 182.65 184.5 186.37 188.26 190.17 192.1 194.05 196.02 
